# object_id        ra                   dec                   BD_chi2_min          BD_chi2_template   QSO_chi2_min          QSO_z                R_chi2_best             F_test_value         BIC_value            QSO_EBV   QSO_EMline   Data_Points   QSO_Par   Prioritization   r_flux                  i_flux                  z_flux                  mag_g_delve   magerr_g_delve   mag_i_delve   magerr_i_delve   mag_r_delve   magerr_r_delve   mag_z_delve   magerr_z_delve   w1mpro   w1sigmpro   w2mpro   w2sigmpro   ypetromag      ypetromagerr   jpetromag      jpetromagerr   hpetromag      hpetromagerr   kspetromag     kspetromagerr   mag_g_decals   snr_g_decals   mag_r_decals   snr_r_decals   mag_i_decals   snr_i_decals   mag_z_decals   snr_z_decals   E(B-V)                 Separation             
  10836700183461   311.9697361394279    -21.23355003475058    11.124410491130156   MD2                1.0617624955541058    5.2                  0.09544438299905264     37.90922372078934    8.116737846520737    0.1       -2.0         7.0           3.0       1.0              ""                      0.005268885974733144    0.00870872145426189     99.0          99.0             22.095703     0.126235         99.0          99.0             21.550114     0.123839         17.73    0.111       17.028   0.191       20.541378      0.346526       20.133196      0.307537       ""             ""             18.510431      0.449156        25.009542      1.9470861      Infinity       0.0            21.933073      23.742195      21.34587       13.976536      0.06424447894096375    0.021523879542389872   
  10798100185207   308.5773127487428    -16.376961527784076   8.657995615730014    MD3                0.7273472825444924    5.5                  0.08400873768323858     43.614094799070884   5.984738184130208    0.0       -2.0         7.0           3.0       1.0              ""                      0.005987319032313372    0.012008368317359134    99.0          99.0             21.956919     0.117875         99.0          99.0             21.20129      0.143482         18.364   0.219       17.769   ""          20.674822      0.358002       19.790615      0.300916       ""             ""             19.057106      0.833354        25.26714       1.8240167      Infinity       0.0            22.05334       17.896486      21.164055      12.16711       0.04454489424824715    0.009215586564351275   
  10798200097524   310.7945474031621    -17.164746002555987   25.05474047907225    MD1                0.9721111968768037    4.5                  0.038799491764394435    99.09413392035009    22.136719133140137   0.1       0.0          7.0           3.0       1.0              ""                      0.00886594841290295     0.010916856459148649    99.0          99.0             21.530687     0.093688         99.0          99.0             21.304756     0.146975         17.342   0.077       16.845   0.149       20.78757       0.383427       20.052631      0.477923       ""             ""             18.79502       0.711714        25.501047      1.2722594      Infinity       0.0            21.621586      23.904486      21.233501      11.88047       0.05076441541314125    0.056240023904253665   
  10836700163846   312.0909193253231    -19.966231585165374   7.722875834712213    MD1                1.0268838292473783    5.0                  0.13296650771359245     26.082763462630233   4.750081856409522    0.1       0.0          7.0           3.0       1.0              ""                      0.011043816959011426    0.014081003291249774    99.0          99.0             21.292202     0.058027         99.0          99.0             21.028416     0.099994         17.324   0.083       17.129   ""          20.189617      0.329438       19.853878      0.450627       ""             ""             18.012094      0.439656        Infinity       0.0            Infinity       0.0            21.14673       29.64427       20.83627       17.380087      0.08345963805913925    0.04568031975793315    
  10811200048688   314.9682324061022    -18.4859822804861     12.098351199175362   MD3                0.35471627906326586   5.55                 0.02931939015685408     165.5356070931487    9.664193378432259    0.0       0.0          8.0           3.0       1.0              0.0024178268716087505   0.009943644746339558    0.01625312217615964     99.0          99.0             21.406136     0.066282         22.941437     0.149636         20.872658     0.09776          17.864   0.13        17.239   ""          19.975792      0.28992        19.550905      0.369281       ""             ""             18.470816      0.484942        24.906155      2.6926355      Infinity       0.0            21.372456      43.943005      20.74576       22.14057       0.0631980374455452     0.03751240415491224    
  10785600076677   314.46226254754623   -14.9992774170818     14.88516968905483    MD3                1.197932253427747     5.55                 0.08047823964738507     45.702876423813144   11.741327286571769   0.0       -2.0         7.0           3.0       1.0              0.0027111977786407494   0.009707567074743661    0.02014299291610044     99.0          99.0             21.432224     0.056516         22.817097     0.171474         20.63969      0.076837         17.765   0.103       17.267   ""          19.722534      0.234661       19.475378      0.323318       ""             ""             ""             ""              Infinity       0.0            Infinity       0.0            21.219776      47.653038      20.593815      22.772387      0.04480338841676712    0.05783396338162614    
  10734400225010   313.8301745366504    -10.603839596910163   14.249970047828985   MD2                0.5799335534899938    5.85                 0.0406971770146526      94.28691554109125    11.724126345283677   0.0       -2.0         7.0           3.0       1.0              ""                      0.004072977397242097    0.012741624437544374    99.0          99.0             22.37522      0.142644         99.0          99.0             21.136938     0.096394         18.15    0.149       17.98    ""          20.298588      0.235236       19.77881       0.292408       ""             ""             18.632717      0.540987        26.460474      1.1005335      24.179087      4.0041833      22.066654      14.018106      21.124088      33.12621       0.08871596306562424    0.05400727260745349    
  10695800235186   310.14772417056827   -7.469889730442361    10.595856383823499   MD2                1.101090225215671     5.75                 0.10391705826597322     34.4922366620704     7.548856009552514    0.0       0.0          7.0           3.0       1.0              0.0011544799636337387   0.0059082981096998805   0.011854356942692497    99.0          99.0             21.971344     0.130527         23.744034     0.312294         21.215305     0.063633         18.232   0.165       17.646   ""          ""             ""             19.79733       0.334375       ""             ""             18.955223      0.834868        27.609676      0.3185091      23.492266      7.409204       21.731867      23.975883      20.95766       37.893097      0.04423496127128601    0.032986525554497624   
  10683200949365   314.25577350376614   -5.873405889775782    11.077684708504396   MD2                0.9314952483599042    5.8                  0.08408753930726973     43.56947382397932    8.200279311089178    0.0       -2.0         7.0           3.0       1.0              ""                      0.003744425550180131    0.010538587360540438    99.0          99.0             22.466537     0.081145         99.0          99.0             21.343044     0.074787         18.309   0.165       17.831   ""          ""             ""             20.194185      0.869581       19.65462       0.707329       18.60853       0.59832         26.502087      1.3688445      24.121689      5.1057844      22.14962       19.033434      21.167746      39.38677       0.045615069568157196   0.027505987402204415   
  10670100064904   308.80540514709696   -4.815674401063077    11.840417577545042   MD2                0.9269947452888754    5.7                  0.07829071392269898     47.0916275964661     8.967512683200853    0.0       -2.0         7.0           3.0       1.0              0.0017655450354249799   0.00710281985443807     0.016068790922164046    99.0          99.0             21.771423     0.076788         23.282803     0.163962         20.885042     0.053097         17.885   0.109       17.717   ""          ""             ""             19.641237      0.329238       ""             ""             18.978357      0.87033         24.58538       2.3631885      23.110039      8.296175       21.431746      16.24509       20.744852      42.008232      0.06816502660512924    0.016848513860082737   
  10670200078132   310.8702127196028    -4.629074591741983    15.59704526900196    MD3                0.44429713366853046   5.55                 0.028485980902520046    136.41994950737802   13.206837986278115   0.0       0.0          7.0           3.0       1.0              0.002852289479098189    0.012054400040991141    0.020643360651064254    99.0          99.0             21.197136     0.038162         22.762016     0.136207         20.613049     0.043866         17.628   0.093       17.527   ""          ""             ""             19.629513      0.41933        ""             ""             18.398941      0.461576        ""             -0.941055      ""             -1.5084814     23.180101      12.206699      ""             -2.415231      0.052107732743024826   0.9470092810711378     
  10631900213864   311.9483762162679    -0.8668231718079937   32.17742866823214    MD2                0.24156297718110592   5.75                 0.007507218170592798    528.8205347313284    29.98995554199572    0.1       -2.0         7.0           3.0       1.0              ""                      0.0031068136171684894   0.008896369243712506    99.0          99.0             22.669212     0.153123         99.0          99.0             21.526968     0.150293         17.55    0.087       17.28    ""          ""             ""             20.056442      0.297257       19.29022       0.367751       18.53674       0.393255        25.603285      2.1013715      23.254404      11.659074      22.234642      9.614907       21.51118       23.131947      0.0690142810344696     0.028688826528158372   
  11126300412146   309.5272123270442    -56.03974793880718    12.027381193178863   MD2                0.5608303063271226    5.8                  0.04662946133653671     81.78267656001813    9.520640737796427    0.0       2.0          7.0           3.0       1.0              7.595115803827984E-4    0.004199496271400325    0.00759565446566182     99.0          99.0             22.342007     0.102534         24.198664     0.366314         21.698587     0.123102         18.675   0.207       17.699   0.266       ""             ""             20.565836      0.44993        19.93847       0.582623       ""             ""              26.423769      1.4250135      23.921364      13.129678      22.282686      28.12135       21.674139      17.370209      0.058845482766628265   0.06053530373868853    
  11217100197655   310.2150911744232    -78.28131637490421    13.480742890658755   MD3                0.8523236334095735    5.55                 0.06322527180606466     59.26584110653542    10.682509108193868   0.0       -2.0         7.0           3.0       1.0              ""                      0.006887588623191287    0.0142149717193645      99.0          99.0             21.804832     0.069354         99.0          99.0             21.018135     0.042292         18.143   0.117       17.43    ""          20.521456      0.615651       19.546421      0.486593       ""             ""             18.566587      0.640555        26.110134      1.8084693      24.305187      5.3365345      21.83711       44.242393      20.808924      81.44111       0.16986088454723358    0.05726244960019384    
  11015800279123   309.75899973129657   -39.352196139248576   14.788073943434648   MD2                0.9172249712206844    5.8                  0.06202464058058744     60.49049865597973    11.92493882315865    0.0       -2.0         7.0           3.0       1.0              ""                      0.00383957185915858     0.01176527275763082     99.0          99.0             22.439293     0.116171         99.0          99.0             21.223495     0.090588         18.35    0.17        17.207   ""          20.751904      0.411792       19.998579      0.4227         ""             ""             19.17453       0.850388        26.14025       1.9629065      24.47691       15.315238      22.216738      19.581238      21.22637       24.016478      0.04209984838962555    0.04726981592800442    
  11003000049664   311.10979462951803   -38.806888758570466   6.496722679950313    MD3                0.6772773660368139    5.6                  0.10424908055979906     34.369642960117346   3.873535164858186    0.0       0.0          7.0           3.0       1.0              0.0010983764177918737   0.004715719885185809    0.008343494807466555    99.0          99.0             22.21613      0.112174         23.798122     0.223924         21.59663      0.170386         18.498   0.197       17.923   0.367       20.774944      0.321884       20.553862      0.452247       ""             ""             ""             ""              24.966032      2.737551       23.422995      7.118139       22.15094       20.558516      Infinity       0.0            0.040855005383491516   0.03722994555277621    
  10951800132265   310.6322272002926    -33.76138055633983    5.083444936667278    MD3                0.9509544362341842    5.65                 0.18706889679769656     17.382496334095308   2.1865803513777804   0.0       0.0          7.0           3.0       1.0              0.0020649826164206887   0.007735778036569991    0.014213675623649566    99.0          99.0             21.67874      0.044171         23.112709     0.168192         21.018234     0.060796         17.874   0.114       17.474   ""          20.077984      0.325361       19.733978      0.408073       ""             ""             ""             ""              25.655876      1.8814209      23.36266       17.567045      21.566814      24.960613      20.907406      25.386698      0.04929574579000473    0.07863389370709707    
  10900700156308   312.6653582809684    -27.521500477223313   10.29347559755799    MD3                1.1332765816210388    5.6                  0.11009659185376569     32.331733186736116   7.2142888668816365   0.0       0.0          7.0           3.0       1.0              ""                      0.006636189820208244    0.012170107095868538    99.0          99.0             21.845203     0.105008         99.0          99.0             21.186764     0.094729         18.227   0.162       17.763   ""          20.495844      0.473978       20.238848      0.549659       19.22211       0.417067       ""             ""              25.502678      1.6184009      Infinity       0.0            21.720648      26.038748      Infinity       0.0            0.13263410329818726    0.1277496809627877     
  10887900143153   311.5125533098019    -26.145248145979465   24.482233991719102   MD3                0.8605093812296679    5.099999999999998    0.035148319451596105    109.80344956487977   21.675814461434122   0.0       0.0          7.0           1.0       1.0              ""                      0.012850937162070522    0.01674028316919285     99.0          99.0             21.127663     0.067347         99.0          99.0             20.840593     0.0607           17.797   0.121       17.445   ""          20.031834      0.214961       19.826685      0.314205       ""             ""             18.695255      0.535682        ""             -0.64672947    Infinity       0.0            21.145887      33.938797      Infinity       0.0            0.07154054939746857    0.023201781492662655   
  10875000162934   310.54477265178895   -24.109130189357387   27.593069494797334   MD3                1.1243819261630355    5.35                 0.04074870780052351     94.16262198009161    24.522777419578986   0.0       0.0          7.0           3.0       1.0              ""                      0.01490770533766334     0.019734221568927658    99.0          99.0             20.966473     0.040439         99.0          99.0             20.66195      0.077019         17.732   0.112       16.881   0.179       19.765663      0.196372       19.357708      0.29846        ""             ""             18.383774      0.486044        Infinity       0.0            Infinity       0.0            20.971947      52.109776      20.62063       25.586216      0.053090550005435944   0.043484054365266006   
  10862200051281   310.59208101339453   -23.40903188809682    14.318466542805552   MD1                0.8182823034686211    4.5                  0.05714873872997068     65.99279579729847    11.554274090281618   0.1       0.0          7.0           3.0       1.0              ""                      0.006110444445982871    0.007534506293892938    99.0          99.0             21.934818     0.087836         99.0          99.0             21.707363     0.138883         17.745   0.118       17.203   0.221       20.66986       0.366229       20.453264      0.505567       ""             ""             18.78996       0.654041        24.683767      2.4821436      Infinity       0.0            21.85073       30.817066      21.485586      17.311724      0.042231541126966476   0.05446453678016263    
  10836600091581   309.5162328167349    -21.188404809388913   16.320349604031087   MD1                0.5031538984101326    5.55                 0.030829848049692195    125.74439554657279   13.87128555656564    0.1       2.0          7.0           3.0       1.0              ""                      0.00585251317445668     0.008723251624586514    99.0          99.0             21.981644     0.126234         99.0          99.0             21.548304     0.166388         17.436   0.084       17.292   ""          20.620256      0.373956       20.237665      0.505609       ""             ""             18.474524      0.471533        24.699009      2.884093       Infinity       0.0            21.999777      14.877438      21.487812      10.076329      0.04245629161596298    0.052709039261235435   
  10875100142937   313.7605101366862    -23.738643559315648   11.842973040511053   MD3                0.7344570716963313    5.5                  0.06201627489853998     60.49919809830709    9.162605819759408    0.0       -2.0         7.0           3.0       1.0              ""                      0.00694678727368298     0.013537859420662175    99.0          99.0             21.79554      0.086732         99.0          99.0             21.071125     0.090592         18.198   0.165       17.505   0.266       20.452686      0.358142       19.540667      0.39891        ""             ""             18.763088      0.573815        24.866768      2.8018456      Infinity       0.0            21.874252      27.575867      20.992716      20.41664       0.05850066617131233    0.03334766688398127    
  10862400197416   314.82235989839637   -23.547431949548766   18.897154887772423   MD3                0.6358728094279082    5.45                 0.03364912936387877     114.87380373929876   16.315371929289203   0.0       0.0          7.0           3.0       1.0              ""                      0.010834238706617351    0.016783711279639797    99.0          99.0             21.313004     0.056922         99.0          99.0             20.83778      0.086086         17.881   0.121       17.737   ""          20.164482      0.285759       19.629328      0.243595       ""             ""             18.659956      0.493447        Infinity       0.0            Infinity       0.0            21.064568      28.148605      20.702848      25.455177      0.0649360939860344     0.04572631236616435    
  10836700189897   312.7406483389654    -21.481571928834256   30.88672889582856    MD1                1.1753097126407865    4.65                 0.03805225592534402     101.11860342387408   27.765509034132464   0.1       2.0          7.0           3.0       1.0              ""                      0.007249071777680059    0.010438065072828052    99.0          99.0             21.749294     0.10625          99.0          99.0             21.35345      0.134215         17.231   0.073       16.864   0.166       21.128714      0.554492       19.959705      0.425791       ""             ""             18.521694      0.589373        25.502623      1.134186       Infinity       0.0            21.77059       17.74109       21.325249      13.613462      0.08532533794641495    0.03483974553395036    
  10836700178198   313.0252991061459    -20.62636314739406    15.113893529784496   MD1                0.32435224418223507   4.9                  0.021460535205110706    182.38864137216032   12.843631136546948   0.1       2.0          7.0           3.0       1.0              ""                      0.009273575241895619    0.011383085554753805    99.0          99.0             21.481882     0.082506         99.0          99.0             21.25935      0.117007         17.474   0.123       16.813   ""          20.866219      0.465627       20.086788      0.4598         ""             ""             18.46545       0.510956        Infinity       0.0            Infinity       0.0            21.483948      23.134804      21.127424      16.297544      0.08788170665502548    0.022627630692208984   
  10785400192236   310.1441807722241    -15.540531167711165   22.885280760587694   MD3                0.8240957360621194    5.45                 0.03600985911788991     107.08069006614846   20.115274875470263   0.0       0.0          7.0           3.0       1.0              ""                      0.01583718536815456     0.026757651928118693    99.0          99.0             20.900805     0.040343         99.0          99.0             20.33138      0.049249         17.481   0.086       17.321   ""          19.589508      0.276661       19.272333      0.221234       ""             ""             18.014633      0.361869        Infinity       0.0            Infinity       0.0            20.662722      38.577595      20.186852      35.96992       0.04834778606891632    0.04328882376948859    
  10619000222591   311.2541070533447    -0.4346434154757048   16.793447251457682   MD3                0.9472499181903044    5.7                  0.056405924525596285    83.64317076712508    13.766755791587542   0.0       0.0          8.0           3.0       1.0              0.0013353945516529767   0.006660751020627898    0.013124730667027986    99.0          99.0             21.841192     0.090904         23.585976     0.213709         21.104774     0.064585         18.138   0.135       17.989   ""          ""             ""             20.012962      0.305131       19.322405      0.385862       18.859482      0.357264        25.28          2.7967691      23.433908      13.860457      21.72969       35.66967       20.948166      38.996155      0.07251222431659698    0.056562418116409566   
  11117100463016   312.2514139178286    -53.94540065897871    18.731926929431907   MD2                1.0445477360241087    5.25                 0.05576296234547543     67.732200581782      15.741469044352487   0.1       2.0          7.0           3.0       1.0              7.347330908417259E-4    0.0038242792757722456   0.0067909166487739705   99.0          99.0             22.443626     0.119884         24.234676     0.245414         21.820179     0.110689         18.119   0.125       17.441   ""          ""             ""             20.934666      0.397009       ""             ""             18.983017      0.454808        27.424162      0.5925935      23.880722      13.929248      22.559114      17.158497      21.895842      9.65126        0.03896759822964668    0.01727556945495182    
  11196800134317   307.1400535776844    -70.47368953771237    13.505085456172871   MD3                0.38742062875292615   5.55                 0.028687017939293742    135.43589425936958   11.171754678364632   0.0       -2.0         7.0           3.0       1.0              0.00175324092656363     0.006508528336526068    0.01382477271328305     99.0          99.0             21.866293     0.064396         23.290396     0.258166         21.048355     0.045619         18.212   0.133       17.732   ""          20.348911      0.331954       19.756277      0.399628       ""             ""             ""             ""              24.912365      2.7706482      23.14689       14.910624      21.519545      40.698345      20.896244      61.14188       0.05258980393409729    0.014242880835521296   
  11201700124800   312.6970053832294    -72.38886571153807    27.251477133202894   MD3                1.0766311420672425    5.25                 0.03950725814988896     97.24721854460667    24.22893584208034    0.0       -2.0         7.0           3.0       1.0              ""                      0.013473945922961616    0.019356409438778217    99.0          99.0             21.076263     0.070856         99.0          99.0             20.682938     0.032391         17.815   0.096       17.527   ""          19.913733      0.328288       19.140146      0.373421       ""             ""             18.301352      0.560234        25.397943      1.7901067      23.480694      10.784606      21.37409       36.031483      20.494902      74.502625      0.06487729400396347    0.038349993039363296   
  11185900027467   307.5422999809332    -67.34157786431234    24.527517419205566   MD3                1.150741850848924     5.4                  0.04691636055868698     81.25810511231916    21.43086541930133    0.0       -2.0         7.0           3.0       1.0              0.002244315970999216    0.008288882818947374    0.015704177668839192    99.0          99.0             21.60376      0.076805         23.02229      0.22889          20.909962     0.041626         18.234   0.147       17.707   ""          20.310373      0.442246       19.859682      0.502876       ""             ""             ""             ""              25.647562      2.3803904      23.168097      17.00402       21.417225      38.30347       20.68474       56.655365      0.04075361788272858    0.04194098742451296    
  11086800192721   307.29610522965976   -49.74011779616913    14.17404304730451    MD2                0.9294776733137078    5.75                 0.06557604419654048     56.997884959505136   11.298655224935489   0.0       0.0          7.0           3.0       1.0              0.0014492282793473219   0.006532171823797875    0.01360378000257939     99.0          99.0             21.862356     0.07376          23.497158     0.152244         21.065851     0.0684           17.978   0.108       17.709   ""          ""             ""             20.004444      0.258694       ""             ""             19.03547       0.530863        26.514866      1.799928       23.620173      22.681263      21.849361      39.718914      21.007473      55.93962       0.03562852740287781    0.006767822309644458   
  11076000415408   310.87893749610265   -48.69176339595731    11.98601264680786    MD2                0.8267908180945444    5.8                  0.06897963838831232     53.988126546597655   9.213311679658002    0.0       0.0          7.0           3.0       1.0              8.379366766693732E-4    0.00432297575658247     0.009278026315823038    99.0          99.0             22.310543     0.129241         24.091972     0.245052         21.481361     0.092769         18.431   0.165       17.414   ""          ""             ""             20.140928      0.370665       19.588268      0.4308         ""             ""              ""             -0.056897514   24.222301      9.986679       22.174784      31.355747      21.315619      33.59234       0.03723333030939102    0.01143219176756161    
  10951800223005   311.3254316817578    -33.307793688438224   13.7785194794344     MD3                1.10025316719217      5.55                 0.07985278598577956     46.092178383260574   10.732356163186918   0.0       0.0          7.0           3.0       1.0              0.002245957841848181    0.009112098379677984    0.014985195044005948    99.0          99.0             21.500954     0.039039         23.021496     0.096506         20.960844     0.057504         17.999   0.129       17.81    ""          20.107103      0.196332       19.583899      0.248315       ""             ""             ""             ""              Infinity       0.0            22.732044      23.2054        21.387829      13.659164      Infinity       0.0            0.05513351410627365    0.016783937513311586   
  10913500108329   313.2962368673901    -28.734305168165378   10.864446083854645   MD3                0.6633052883244559    5.7                  0.06105283998879388     61.51701772979262    8.255230646474876    0.0       -2.0         7.0           3.0       1.0              ""                      0.007970618080339624    0.0182869972676157      99.0          99.0             21.64627      0.094934         99.0          99.0             20.744644     0.088938         17.787   0.104       17.05    ""          19.964157      0.258074       19.261915      0.217911       ""             ""             18.605059      0.52948         25.643194      0.9026998      Infinity       0.0            21.368055      18.346283      Infinity       0.0            0.12307606637477875    0.017321296705429916   
  10900500209296   308.11245047623396   -27.04146178008999    16.074923532693717   MD2                0.31556683591345214   5.85                 0.019631000749188124    199.7593524194342    13.81344654772495    0.0       -2.0         7.0           3.0       1.0              ""                      0.004325544656596106    0.013647817297859738    99.0          99.0             22.309898     0.106648         99.0          99.0             21.062342     0.069793         18.129   0.149       17.846   ""          20.23273       0.335047       19.799307      0.519743       19.33932       0.687972       ""             ""              ""             -0.15136968    Infinity       0.0            22.12876       17.217514      Infinity       0.0            0.05548856034874916    0.12742984195090865    
  10875000048549   310.4435552635396    -24.3406767185827     26.32314670433125    MD1                1.026551326544344     4.5                  0.03899804753872506     98.56923749908249    23.350685228731596   0.1       2.0          7.0           3.0       1.0              ""                      0.007116479456608784    0.008998331736122474    99.0          99.0             21.769337     0.070632         99.0          99.0             21.514595     0.135804         17.413   0.089       17.02    0.191       21.159912      0.574189       20.257433      0.523142       ""             ""             18.375736      0.515716        24.689344      2.995432       Infinity       0.0            21.78468       30.86273       21.25201       14.383549      0.05435676500201225    0.04872276763531608    
  10862200181859   309.94724278409296   -22.608750812232458   15.126517761847385   MD3                1.1806246088874042    5.5                  0.07804999322879291     47.2492036773731     11.999983003904667   0.0       0.0          7.0           3.0       1.0              ""                      0.010036696691745627    0.015181126530270768    99.0          99.0             21.396023     0.0775           99.0          99.0             20.94674      0.108004         17.972   0.135       17.803   ""          20.105844      0.281669       19.670393      0.444512       ""             ""             18.276596      0.383603        24.883236      2.6018665      Infinity       0.0            21.664263      27.349749      20.818344      19.357744      0.0408671572804451     0.034197436295184395   
  10836700187560   311.78935409629287   -21.60718013489773    10.480573706519102   MD3                0.16587392021253655   5.6                  0.015826797736211713    248.73590189681894   8.368789637251252    0.0       -2.0         7.0           3.0       1.0              ""                      0.007238277016527075    0.015232528522429586    99.0          99.0             21.750912     0.061669         99.0          99.0             20.94307      0.072241         18.035   0.137       17.087   ""          20.203484      0.207353       19.565096      0.292606       ""             ""             18.669985      0.520172        25.609926      1.2252114      Infinity       0.0            21.683699      33.531425      20.873459      23.190578      0.0579860545694828     0.038221102758337254   
  10836700183389   312.0140643875119    -21.15485839467341    8.310003139195866    MD1                0.9508148888256653    5.25                 0.11441811427735188     30.959499422477087   5.413278101314887    0.1       -2.0         7.0           3.0       1.0              ""                      0.004826878865746828    0.007822709449287112    99.0          99.0             22.190834     0.110926         99.0          99.0             21.666607     0.145395         17.822   0.123       17.26    ""          21.048489      0.369211       20.079441      0.435384       ""             ""             18.434196      0.553633        24.96856       1.919886       Infinity       0.0            21.976866      21.588844      21.49522       11.800767      0.06724098324775696    0.01188306212384274    
  10836800188744   313.8478005948996    -20.63776101669083    5.983085347703213    MD3                1.1142909939211965    5.65                 0.1862401970162352      17.477640509858922   2.922884204726703    0.0       -2.0         7.0           3.0       1.0              ""                      0.0067431248378796715   0.013912180382338386    99.0          99.0             21.827847     0.101281         99.0          99.0             21.041512     0.090465         18.016   0.143       17.464   ""          20.193869      0.20411        19.528847      0.252903       ""             ""             18.470472      0.589451        25.849897      1.5346         Infinity       0.0            21.904924      27.336418      20.871937      23.659277      0.09551572799682617    0.0640561581848954     
  10836700160981   312.2219491639038    -19.57880669008243    11.808506876358638   MD2                0.6568377436402684    5.15                 0.055624114929830645    67.91125656643645    9.205758983663056    0.1       0.0          7.0           3.0       1.0              ""                      0.008640999897825453    0.013188821789309088    99.0          99.0             21.55859      0.067586         99.0          99.0             21.099485     0.108252         17.397   0.088       16.647   0.144       20.27405       0.419377       19.974285      0.56638        ""             ""             18.240643      0.390952        Infinity       0.0            Infinity       0.0            21.444183      23.823242      21.045488      15.168577      0.07974916696548462    0.041372592494640446   
  10721500196584   313.553985594584     -10.514728630301676   12.217830394020021   MD3                0.46226485702712233   5.6                  0.03783526551926735     101.72147294600133   9.809655387937585    0.0       -2.0         7.0           3.0       1.0              ""                      0.0060545183529274755   0.013381820497606207    99.0          99.0             21.944801     0.080045         99.0          99.0             21.083712     0.078866         18.247   0.162       17.516   0.259       20.332724      0.271609       19.753807      0.296911       ""             ""             19.037369      0.785096        25.686157      2.4106987      23.488297      7.49423        21.820515      17.084751      20.99952       33.688557      0.09658869355916977    0.04628229139936772    
  10721500133214   312.3669111450347    -9.666583432597932    7.604867707139412    MD2                1.0786283348770005    5.7                  0.14183393800057686     24.20199492722067    4.580329223207098    0.0       -2.0         7.0           3.0       1.0              0.0013036577776591796   0.004398801859793782    0.01074511826822289     99.0          99.0             22.291664     0.128115         23.612091     0.182168         21.321972     0.06377          18.285   0.173       17.734   0.332       20.522034      0.36161        19.679678      0.374299       ""             ""             ""             ""              27.044262      0.7329678      23.79721       6.796813       22.033615      16.758598      21.200615      35.82394       0.07492988556623459    0.03237417179389575    
  11117000483725   309.68302751451125   -54.51656806037374    13.990081958331139   MD3                0.9792817837904799    5.75                 0.06999828783757156     66.43031857582453    10.931358632860823   0.0       -2.0         8.0           3.0       1.0              0.001068942636619195    0.004127904108069745    0.010686807830380524    99.0          99.0             22.360676     0.098339         23.827614     0.301235         21.32788      0.122389         18.373   0.15        18.066   ""          ""             ""             20.062666      0.306777       19.815008      0.532172       19.48279       0.774939        25.66541       2.9434066      24.120083      10.351186      22.319534      25.661665      21.447672      34.126846      0.04681437835097313    0.03955617519178706    
  11117000335649   310.26205844430086   -54.659066419024384   26.440034355121227   MD1                0.9938131995635704    5.15                 0.03758743979737215     102.41852761356874   23.500311006502347   0.0       2.0          7.0           3.0       1.0              0.0016453867663296271   0.006830492204174856    0.007905599334753566    99.0          99.0             21.81387      0.063495         23.35933      0.144695         21.655163     0.106273         18.632   0.199       17.904   0.338       ""             ""             20.778112      0.554041       19.870228      0.476071       ""             ""              27.6645        0.4870977      25.839258      1.9244906      23.779955      5.769861       ""             -2.4831867     0.04396656155586243    0.5846248739266809     
  11201700055030   312.37910293241634   -72.87325831887586    12.319884668304804   MD3                0.9101549799767851    5.6                  0.0738769074939742      50.144118042925136   9.463819539272706    0.0       0.0          7.0           3.0       1.0              0.0015753316554117426   0.006462896485518233    0.010851845450226173    99.0          99.0             21.873932     0.07423          23.40657      0.249836         21.311241     0.060604         18.332   0.132       17.377   0.192       20.596697      0.460745       19.937346      0.598809       ""             ""             ""             ""              26.016068      0.9748336      23.058094      16.04454       21.770023      30.51278       21.203608      39.391384      0.06887316703796387    0.029684745940577392   
  11064800418868   311.9968751470158    -47.627155581304635   10.513822031607106   MD3                0.7901555479822397    5.75                 0.07515397784048845     49.224062317630775   7.777756334569553    0.0       -2.0         7.0           3.0       1.0              ""                      0.003001771293170997    0.007927320189905789    99.0          99.0             22.706556     0.144219         99.0          99.0             21.652184     0.112005         18.766   0.211       17.551   ""          ""             ""             20.162813      0.281474       19.784174      0.516101       19.393913      0.570446        28.069157      0.3293726      24.818409      4.706935       22.477499      20.510292      21.505886      30.078056      0.03136344626545906    0.024928574830278973   
  10964600333611   310.351028315134     -33.96691809310549    10.545857838546759   MD3                0.4320258207183183    5.55                 0.040966399067053266    93.6409958183743     8.167921868773128    0.0       0.0          7.0           3.0       1.0              0.0019887472860785496   0.008067392740870625    0.013606524249563516    99.0          99.0             21.633167     0.040568         23.153551     0.127745         21.065632     0.073491         18.047   0.134       17.318   0.22        20.245993      0.33959        19.840538      0.33313        ""             ""             ""             ""              26.258017      1.4644725      23.257053      24.808895      21.665579      48.450653      21.003792      47.983242      0.05043107271194458    0.03807955875792285    
  10964700273985   311.91248100983205   -33.45542243819084    9.580240020255367    MD2                0.3476659650641218    5.8                  0.036289901331183406    106.22350167050071   7.2866639061359315   0.0       2.0          7.0           3.0       1.0              0.0012673471717973763   0.006253990252299458    0.011749862921827555    99.0          99.0             21.909607     0.062701         23.642761     0.192007         21.224918     0.076688         18.081   0.137       17.953   ""          20.348787      0.293184       20.076208      0.422793       ""             ""             ""             ""              25.416265      1.451354       23.46313       19.970945      22.111753      7.3019614      Infinity       0.0            0.058782245963811874   0.04133653649323747    
